gene	consensus_z	consensus_p	consensus_fdr	n_primary_endpoints	n_positive_endpoint_z	n_negative_endpoint_z	mean_abs_endpoint_z	direction_in_chk1i_sensitive_state	abs_consensus_z
GNE	0.7837840751213101	0.4331668196525389	0.6087801320416869	3	3	0	0.4525179467578302	higher_in_sensitive	0.7837840751213101
KL	-0.7837258681993406	0.43320098039151056	0.608783575254829	3	1	2	0.6755751897253798	lower_in_sensitive	0.7837258681993406
EDA	-0.7832370209488803	0.43348793875375435	0.6091422521003204	3	1	2	0.46355347998819035	lower_in_sensitive	0.7832370209488803
ZNF496	0.783046047156153	0.43360007218620655	0.6092248831599428	3	2	1	0.7855263771139085	higher_in_sensitive	0.783046047156153
C6	0.7830287836294515	0.43361020957899044	0.6092248831599428	3	2	1	0.4962825479859116	higher_in_sensitive	0.7830287836294515
KIRREL3	-0.7827205679414241	0.43379122135509884	0.6094307486005802	3	1	2	0.7992012456498664	lower_in_sensitive	0.7827205679414241
CAND2	-0.7826711953696972	0.43382022139678766	0.6094307486005802	3	1	2	0.7389404509334798	lower_in_sensitive	0.7826711953696972
MMP27	0.7825111432906905	0.4339142391317089	0.6095058051290959	3	2	1	0.7479071180182487	higher_in_sensitive	0.7825111432906905
TENM4	-0.7824081310694443	0.4339747567624229	0.6095058051290959	3	1	2	0.9196783588147189	lower_in_sensitive	0.7824081310694443
TTC13	-0.7823715850554518	0.43399622799085114	0.6095058051290959	3	2	1	0.8924917750046303	lower_in_sensitive	0.7823715850554518
ZNF358	-0.782364069385377	0.43400064361468604	0.6095058051290959	3	0	3	0.4516981060639384	lower_in_sensitive	0.782364069385377
ZNF532	0.7819174138662045	0.43426311031581977	0.6098297997105631	3	2	1	1.3256872068846777	higher_in_sensitive	0.7819174138662045
UTP20	0.7817690244105743	0.43435032820943253	0.609907665371905	3	2	1	1.020603111774351	higher_in_sensitive	0.7817690244105743
ATF7IP	-0.7814132877943293	0.4345594583818633	0.6101566943622475	3	1	2	0.6110317156544998	lower_in_sensitive	0.7814132877943293
HLA-DOA	-0.7813332993284705	0.4346064899473704	0.6101618559594769	3	1	2	0.5592178054337608	lower_in_sensitive	0.7813332993284705
CEP250	0.7812911628470584	0.43463126651005834	0.6101618559594769	3	3	0	0.4510786631852248	higher_in_sensitive	0.7812911628470584
MYF5	-0.7812104053397834	0.4346787548013038	0.6101618559594769	3	0	3	0.45103203781666057	lower_in_sensitive	0.7812104053397834
TATDN2	-0.7811908324360516	0.4346902648170521	0.6101618559594769	3	1	2	0.5951930516104568	lower_in_sensitive	0.7811908324360516
GNRH2	-0.7809915497975338	0.43480746471816656	0.6102626915101037	3	1	2	0.46693793847779824	lower_in_sensitive	0.7809915497975338
TSPAN5	-0.7809605841545363	0.43482567752717516	0.6102626915101037	3	1	2	0.49688848428313515	lower_in_sensitive	0.7809605841545363
SLC12A9	0.7808293876963309	0.43490284716122385	0.6102858907409265	3	2	1	0.5059890743278393	higher_in_sensitive	0.7808293876963309
ZSCAN29	0.780820585468283	0.43490802490653935	0.6102858907409265	3	2	1	0.6373239809865509	higher_in_sensitive	0.780820585468283
OR6Y1	-0.780770351803727	0.43493757459721627	0.6102858907409265	3	0	3	0.45077797278916054	lower_in_sensitive	0.780770351803727
ZNF529	-0.7805717023093001	0.4350544404778246	0.610404555261309	3	1	2	0.5091687681621155	lower_in_sensitive	0.7805717023093001
CMIP	0.7805185134366346	0.43508573467005685	0.610404555261309	3	3	0	0.4506325738401275	higher_in_sensitive	0.7805185134366346
CORIN	0.7803221756222356	0.4352012631880061	0.6105061920558351	3	3	0	0.45051921815013213	higher_in_sensitive	0.7803221756222356
CHRNA1	-0.7802873098955573	0.4352217806269486	0.6105061920558351	3	1	2	0.5365865831593716	lower_in_sensitive	0.7802873098955573
TRMT13	0.7801101019269747	0.4353260708525222	0.6106078693816556	3	2	1	0.7750243136535339	higher_in_sensitive	0.7801101019269747
CD300LF	0.7798865567836271	0.4354576519440223	0.610714704968735	3	2	1	0.5186521324701212	higher_in_sensitive	0.7798865567836271
PIGB	-0.779815836161354	0.43549928364502344	0.610714704968735	3	1	2	0.8915654622895062	lower_in_sensitive	0.779815836161354
DDX49	0.7797832227716688	0.43551848321582787	0.610714704968735	3	2	1	0.7610072670741087	higher_in_sensitive	0.7797832227716688
TBC1D24	0.7797645373583111	0.43552948357781807	0.610714704968735	3	2	1	0.7117006043403035	higher_in_sensitive	0.7797645373583111
MAPKAP1	-0.7796977662290007	0.4355687939773857	0.61072521960107	3	1	2	0.5629160465915005	lower_in_sensitive	0.7796977662290007
KRT76	-0.7796082054745723	0.43562152460592696	0.6107545482644114	3	1	2	0.927220054685363	lower_in_sensitive	0.7796082054745723
KRT31	-0.7795176941644107	0.43567481863329005	0.6107846624888201	3	1	2	0.5267670156904282	lower_in_sensitive	0.7795176941644107
SLC25A3	0.7794376659854407	0.43572194321314395	0.6107946786323885	3	3	0	0.4500085462732278	higher_in_sensitive	0.7794376659854407
MSTN	0.7793975030527805	0.4357455942571722	0.6107946786323885	3	2	1	0.6752379460884796	higher_in_sensitive	0.7793975030527805
MIGA2	-0.7792036179723584	0.43585977921600105	0.6108250002545533	3	1	2	0.75380561574818	lower_in_sensitive	0.7792036179723584
RBMY1D	-0.7791923001146337	0.43586644518764195	0.6108250002545533	3	1	2	0.4580859692724733	lower_in_sensitive	0.7791923001146337
CYP2R1	-0.7791871702574602	0.4358694665811246	0.6108250002545533	3	1	2	0.8768192749466565	lower_in_sensitive	0.7791871702574602
MEIOSIN	0.7791340276059809	0.4359007673562941	0.6108250002545533	3	2	1	0.5465230495491179	higher_in_sensitive	0.7791340276059809
OR7C2	0.7790478583574554	0.43595152339838905	0.6108250002545533	3	2	1	0.7864113881673839	higher_in_sensitive	0.7790478583574554
LTBR	0.7790366449836182	0.4359581286325601	0.6108250002545533	3	2	1	1.113653917490047	higher_in_sensitive	0.7790366449836182
BPI	-0.7787884979048053	0.4361043143542189	0.6109852314801353	3	1	2	0.4773757918835972	lower_in_sensitive	0.7787884979048053
FAM186A	-0.7780826494579399	0.43652029062529085	0.6115233902090144	3	1	2	0.5068651153382349	lower_in_sensitive	0.7780826494579399
SCRT1	-0.7777403789451498	0.4367220825076502	0.6117614403489141	3	2	1	1.2405362828647923	lower_in_sensitive	0.7777403789451498
PNPLA1	-0.777248956415479	0.4370119036468144	0.61212275836944	3	1	2	0.5803847866825325	lower_in_sensitive	0.777248956415479
GBP6	0.7769082407339915	0.43721290897621234	0.6123596284033942	3	2	1	1.0891567610143678	higher_in_sensitive	0.7769082407339915
HNRNPUL1	-0.776626116422137	0.437379388582501	0.612548110738755	3	0	3	0.44838529737601435	lower_in_sensitive	0.776626116422137
TIPIN	0.7761080604804803	0.43768518480690566	0.6129316637189419	3	2	1	1.6983840009312907	higher_in_sensitive	0.7761080604804803
MORF4L2	-0.7758574178822161	0.4378331773745182	0.6130941895868709	3	1	2	0.5315881044027301	lower_in_sensitive	0.7758574178822161
KLHL10	0.7756143713316047	0.43797671232294344	0.6132504502352759	3	3	0	0.4478011660756443	higher_in_sensitive	0.7756143713316047
GAGE12G	-0.7753914971076452	0.43810835797255143	0.6133489664745692	3	1	2	0.6563528455399181	lower_in_sensitive	0.7753914971076452
DUXB	0.7753674702325469	0.4381225513428486	0.6133489664745692	3	1	2	0.9091019764001356	higher_in_sensitive	0.7753674702325469
CARD9	0.7753329950456171	0.43814291729514754	0.6133489664745692	3	3	0	0.44763871340118583	higher_in_sensitive	0.7753329950456171
SCGB3A1	0.7751379195055308	0.43825816692938446	0.6134655697200381	3	2	1	0.5882194394889487	higher_in_sensitive	0.7751379195055308
SPOUT1	-0.7749743948291495	0.4383547899023533	0.6135164977110974	3	1	2	0.6969746114565533	lower_in_sensitive	0.7749743948291495
SETD7	0.7749681765595029	0.43835846437666026	0.6135164977110974	3	2	1	0.5653770250512156	higher_in_sensitive	0.7749681765595029
ABCF2	0.7747640197368706	0.4384791137199002	0.6135989664302821	3	2	1	0.7590744619954628	higher_in_sensitive	0.7747640197368706
CD164L2	-0.7747603008611482	0.43848131161876447	0.6135989664302821	3	1	2	0.4538392503077688	lower_in_sensitive	0.7747603008611482
SMAD5	0.7746635747182572	0.438538480120075	0.6136342377073761	3	2	1	1.1006466663120056	higher_in_sensitive	0.7746635747182572
CCR5	0.7745564943435752	0.43860177332727	0.6136627324169107	3	2	1	0.5143866310197737	higher_in_sensitive	0.7745564943435752
TRADD	-0.7745209671507028	0.43862277394649696	0.6136627324169107	3	2	1	0.6215445388713924	lower_in_sensitive	0.7745209671507028
UBE2R2	-0.7743174372591374	0.43874309444191395	0.6137863387813062	3	1	2	0.45081666304356816	lower_in_sensitive	0.7743174372591374
TWF1	0.7736766604689215	0.43912202543027934	0.6142708726307803	3	2	1	0.6426820152131854	higher_in_sensitive	0.7736766604689215
GPBP1L1	-0.7736235535756417	0.43915343925708195	0.6142708726307803	3	0	3	0.4466517669083316	lower_in_sensitive	0.7736235535756417
AGO1	-0.7733239638897403	0.4393306769346538	0.6143976057981739	3	0	3	0.44647879872253	lower_in_sensitive	0.7733239638897403
TMEM213	-0.7732144093184363	0.4393954998273204	0.6143976057981739	3	1	2	0.772395373169466	lower_in_sensitive	0.7732144093184363
HAPLN2	-0.7731496091218677	0.43943384436462185	0.6143976057981739	3	1	2	1.296840887141513	lower_in_sensitive	0.7731496091218677
SMIM24	-0.7731189923877803	0.4394519620227325	0.6143976057981739	3	1	2	0.5827479951107071	lower_in_sensitive	0.7731189923877803
ETV3L	-0.773102602211685	0.4394616611958053	0.6143976057981739	3	1	2	0.5054738323141718	lower_in_sensitive	0.773102602211685
CPPED1	-0.7730634819709964	0.4394848117784874	0.6143976057981739	3	1	2	0.7141369337151232	lower_in_sensitive	0.7730634819709964
ASGR1	-0.7730526335492832	0.43949123178333127	0.6143976057981739	3	1	2	0.8590963716289401	lower_in_sensitive	0.7730526335492832
REG1A	-0.7730014399273374	0.4395215284652978	0.6143976057981739	3	1	2	0.48924717850251503	lower_in_sensitive	0.7730014399273374
RNASE4	-0.7729836245528152	0.43953207198833844	0.6143976057981739	3	1	2	0.635930683610497	lower_in_sensitive	0.7729836245528152
CDK2AP1	0.7727852760041095	0.4396494687461072	0.6145169640326005	3	1	2	0.7245353152387697	higher_in_sensitive	0.7727852760041095
PRAME	0.7725644314818796	0.4397802013919484	0.6146134920206746	3	2	1	0.6227010012901566	higher_in_sensitive	0.7725644314818796
GUCA2A	-0.772550182405527	0.439788637139511	0.6146134920206746	3	0	3	0.4460320557743254	lower_in_sensitive	0.772550182405527
UBALD2	0.7724687577035431	0.4398368440266587	0.6146134920206746	3	2	1	0.6530865313496416	higher_in_sensitive	0.7724687577035431
CGB7	0.7724523026938166	0.43984658646067554	0.6146134920206746	3	2	1	1.0312690401872584	higher_in_sensitive	0.7724523026938166
PILRB	0.7723725181472083	0.4398938258477031	0.614634764819811	3	2	1	0.6697020835597325	higher_in_sensitive	0.7723725181472083
DAPL1	-0.7720760777579925	0.440069369828221	0.6147928891707377	3	2	1	0.7825873279415972	lower_in_sensitive	0.7720760777579925
NUP43	0.7720577564786987	0.4400802205127947	0.6147928891707377	3	2	1	1.0024562227945153	higher_in_sensitive	0.7720577564786987
C11orf86	0.7720191816325682	0.4401030667711975	0.6147928891707377	3	2	1	0.6627824319334891	higher_in_sensitive	0.7720191816325682
PRR33	0.7719294746711418	0.44015619906109793	0.6148223740959661	3	2	1	1.057867945508345	higher_in_sensitive	0.7719294746711418
NR3C2	-0.7711332302824004	0.4406279657133375	0.6154365722637071	3	1	2	0.731148427372592	lower_in_sensitive	0.7711332302824004
LIM2	-0.7706593171036924	0.44090889198284133	0.6157841487186518	3	1	2	0.8220921123351563	lower_in_sensitive	0.7706593171036924
CCL14	-0.7704774845516947	0.4410167059306651	0.6158899192883472	3	1	2	0.8260551891568876	lower_in_sensitive	0.7704774845516947
ADAMTS5	-0.7703998596338113	0.4410627366624599	0.6158961656692213	3	1	2	0.6218169302135057	lower_in_sensitive	0.7703998596338113
TARDBP	0.7703617415581787	0.44108534127441	0.6158961656692213	3	2	1	0.8004234337518996	higher_in_sensitive	0.7703617415581787
SPIN1	0.7702131385600691	0.44117347150244646	0.6159381716062653	3	2	1	0.8197284428700439	higher_in_sensitive	0.7702131385600691
ACVRL1	-0.770202819791657	0.44117959150733177	0.6159381716062653	3	2	1	0.6634292149554734	lower_in_sensitive	0.770202819791657
CYP4A22	-0.7699650552951335	0.44132062179653364	0.6160355988101012	3	1	2	0.7779247912846291	lower_in_sensitive	0.7699650552951335
TASOR2	0.7699603734145902	0.44132339911869256	0.6160355988101012	3	2	1	1.1423378865129774	higher_in_sensitive	0.7699603734145902
KCNN2	0.769922878805901	0.4413456415269368	0.6160355988101012	3	2	1	0.8491211723322382	higher_in_sensitive	0.769922878805901
SLC8A1	0.7689584766428367	0.44191796110741655	0.6167896050410893	3	2	1	0.6606355500391491	higher_in_sensitive	0.7689584766428367
GBP5	0.7688846174297682	0.4419618099897248	0.616801338221531	3	2	1	0.6978067508324773	higher_in_sensitive	0.7688846174297682
TMEM217	-0.7687823400371498	0.4420225343442695	0.616801338221531	3	1	2	1.2395918607927934	lower_in_sensitive	0.7687823400371498
SLC2A3	0.7687202385873962	0.44205940768103635	0.616801338221531	3	2	1	1.0171086800449285	higher_in_sensitive	0.7687202385873962
EXOC6B	-0.7686608041470218	0.4420946991037257	0.616801338221531	3	0	3	0.4437865221897972	lower_in_sensitive	0.7686608041470218
DEFB126	-0.7686593165652764	0.44209558243172686	0.616801338221531	3	0	3	0.44378566333407604	lower_in_sensitive	0.7686593165652764
KRTAP11-1	-0.7685955468415042	0.4421334499274544	0.616801338221531	3	1	2	1.1001085012619223	lower_in_sensitive	0.7685955468415042
S100A14	-0.7685655442044168	0.4421512666217684	0.616801338221531	3	1	2	0.7782826093249392	lower_in_sensitive	0.7685655442044168
CES1	0.7685095748318919	0.44218450443827273	0.6168028857230227	3	2	1	0.6324962620970871	higher_in_sensitive	0.7685095748318919
SRP68	-0.7682853536249311	0.4423176741590301	0.6169438178222217	3	1	2	0.5353444214490285	lower_in_sensitive	0.7682853536249311
NECAP2	-0.7681031672543085	0.4424258953950425	0.6170225286318491	3	0	3	0.4434645703796791	lower_in_sensitive	0.7681031672543085
COL23A1	-0.7680821418960222	0.44243838572486893	0.6170225286318491	3	0	3	0.4434524313834127	lower_in_sensitive	0.7680821418960222
VANGL1	-0.7679725890485617	0.4425034699816165	0.6170504628885827	3	1	2	1.215106603856585	lower_in_sensitive	0.7679725890485617
GREB1L	-0.767846623061817	0.4425783118891763	0.6170504628885827	3	0	3	0.4433164545210851	lower_in_sensitive	0.767846623061817
NXF3	0.7678342231693884	0.44258567959953243	0.6170504628885827	3	2	1	0.6259961448674295	higher_in_sensitive	0.7678342231693884
B9D1	0.7678320318016704	0.4425869816634953	0.6170504628885827	3	2	1	0.7774053342215753	higher_in_sensitive	0.7678320318016704
MS4A14	0.7676461387537981	0.44269744332346206	0.6171581413013123	3	2	1	1.0486852693057507	higher_in_sensitive	0.7676461387537981
H2AL3	-0.7675938633705963	0.442728509323975	0.6171581413013123	3	1	2	0.7600278755082098	lower_in_sensitive	0.7675938633705963
PHF1	-0.7674534796165529	0.4428119421748191	0.6172296279584824	3	1	2	0.9089234764927342	lower_in_sensitive	0.7674534796165529
VAV3	-0.7672782208600958	0.4429161145481473	0.6173300106792022	3	1	2	0.5279312915123695	lower_in_sensitive	0.7672782208600958
REN	-0.7670535220005761	0.44304969420934315	0.6174713632980741	3	0	3	0.4428585574098831	lower_in_sensitive	0.7670535220005761
GLIPR1L1	-0.7669792795151938	0.4430938351686263	0.6174754310705741	3	1	2	0.47876114999500335	lower_in_sensitive	0.7669792795151938
GPR27	-0.7669404202623599	0.44311693998642043	0.6174754310705741	3	2	1	0.5153757038167649	lower_in_sensitive	0.7669404202623599
OR5L1	0.7667940980321207	0.44320394599640756	0.6175518475278728	3	3	0	0.44270877891186117	higher_in_sensitive	0.7667940980321207
ITFG2	-0.7666342777848769	0.44329898934161716	0.6176394511488762	3	0	3	0.442616506649093	lower_in_sensitive	0.7666342777848769
USP17L23	0.7663990081693771	0.4434389227872054	0.6177634892490742	3	2	1	0.7828739836145675	higher_in_sensitive	0.7663990081693771
BLOC1S4	-0.7663763976162523	0.44345237240032764	0.6177634892490742	3	1	2	0.6013553371061529	lower_in_sensitive	0.7663763976162523
PTGIS	0.7662025239312531	0.4435558068385943	0.6177648175355565	3	2	1	1.0848728040911848	higher_in_sensitive	0.7662025239312531
GNRHR	-0.7661660397947472	0.4435775123675849	0.6177648175355565	3	1	2	0.9565916422682843	lower_in_sensitive	0.7661660397947472
MARF1	-0.7661634245168127	0.44357906829974436	0.6177648175355565	3	1	2	0.8595443974447813	lower_in_sensitive	0.7661634245168127
BIRC3	0.7661584290608392	0.443582040302513	0.6177648175355565	3	2	1	0.8224402465698564	higher_in_sensitive	0.7661584290608392
GPX6	-0.7658907073102493	0.44374133565209894	0.6179095113411811	3	1	2	0.8803681474817514	lower_in_sensitive	0.7658907073102493
OR56B2	-0.7658756277131298	0.44375030903536117	0.6179095113411811	3	1	2	1.2467070947707886	lower_in_sensitive	0.7658756277131298
TMEM92	0.7658085553982859	0.4437902228683812	0.6179202711507965	3	1	2	1.1557676014602423	higher_in_sensitive	0.7658085553982859
CLRN3	-0.7655718327244154	0.4439311097363201	0.618071611046332	3	1	2	1.1453883245231058	lower_in_sensitive	0.7655718327244154
EVPLL	-0.7655011471861695	0.44397318359397697	0.6180853646582429	3	1	2	0.4805742855463481	lower_in_sensitive	0.7655011471861695
EN2	-0.7653186673021369	0.444081810858029	0.618191763095674	3	0	3	0.4418569385827344	lower_in_sensitive	0.7653186673021369
PAGE2	0.7651580106965798	0.4441774596428698	0.6182800804976664	3	2	1	0.5546250340941435	higher_in_sensitive	0.7651580106965798
CCDC112	-0.7650974952347215	0.44421349127807963	0.6182854060433968	3	1	2	0.665446037240271	lower_in_sensitive	0.7650974952347215
BTBD6	0.7650299786063862	0.44425369346116483	0.6182965352375992	3	2	1	0.824529021262092	higher_in_sensitive	0.7650299786063862
TMTC3	-0.7649416846641965	0.44430627044668203	0.6183248843809642	3	0	3	0.4416392875552397	lower_in_sensitive	0.7649416846641965
PSG8	-0.7647733459474443	0.4444065220699551	0.6183950882041032	3	0	3	0.44154209715180776	lower_in_sensitive	0.7647733459474443
OR5A1	0.7647488030892737	0.44442113928284255	0.6183950882041032	3	3	0	0.44152792732603624	higher_in_sensitive	0.7647488030892737
PSMD5	0.7646495857927275	0.4444802338253999	0.6184324923162797	3	2	1	0.7825457096216102	higher_in_sensitive	0.7646495857927275
PABPC1L2B	-0.7644013695646434	0.44462809285202265	0.6185933855042489	3	0	3	0.4413273364870655	lower_in_sensitive	0.7644013695646434
RIMS4	-0.7639842708799802	0.4448766160414428	0.618894295272726	3	1	2	0.6784303052448623	lower_in_sensitive	0.7639842708799802
UBR1	-0.7639141888982934	0.44491838131249284	0.6189075490498687	3	1	2	0.812054301262382	lower_in_sensitive	0.7639141888982934
TMEM216	-0.7637825247841503	0.44499685242634945	0.6189718571859917	3	1	2	0.9191540485857348	lower_in_sensitive	0.7637825247841503
NDUFV3	-0.7637260167119101	0.44503053335809717	0.618973859263113	3	1	2	0.5863092344358692	lower_in_sensitive	0.7637260167119101
STK38L	0.763567870026488	0.44512480244420516	0.6189873366339462	3	2	1	0.5387097646128733	higher_in_sensitive	0.763567870026488
PLXNB3	-0.7635676325509589	0.4451249440086953	0.6189873366339462	3	1	2	0.9548462134559141	lower_in_sensitive	0.7635676325509589
